match_id,venue,date,innings,team,pp_runs,pp_wkts,mid_runs,mid_wkts,dth_runs,dth_wkts
817209,Shere Bangla National Stadium,2015-07-12,2,Bangladesh,57,2,110,1,0,0
817211,Zahur Ahmed Chowdhury Stadium,2015-07-15,1,South Africa,30,2,138,7,0,0
817211,Zahur Ahmed Chowdhury Stadium,2015-07-15,2,Bangladesh,63,0,107,1,0,0
848843,SuperSport Park,2015-08-19,1,South Africa,47,1,172,0,85,6
848843,SuperSport Park,2015-08-19,2,New Zealand,33,1,193,4,58,5
848845,Senwes Park,2015-08-23,1,South Africa,48,2,125,4,31,4
848845,Senwes Park,2015-08-23,2,New Zealand,56,0,126,2,25,0
848847,Kingsmead,2015-08-26,1,South Africa,49,0,168,3,66,4
848847,Kingsmead,2015-08-26,2,New Zealand,40,1,144,5,37,4
858485,Shere Bangla National Stadium,2015-04-17,1,Bangladesh,44,0,192,2,93,4
858485,Shere Bangla National Stadium,2015-04-17,2,Pakistan,52,0,165,6,33,4
858487,Shere Bangla National Stadium,2015-04-19,1,Pakistan,37,2,128,4,74,0
858487,Shere Bangla National Stadium,2015-04-19,2,Bangladesh,83,1,157,2,0,0
858489,Shere Bangla National Stadium,2015-04-22,1,Pakistan,58,0,153,4,39,6
858489,Shere Bangla National Stadium,2015-04-22,2,Bangladesh,48,0,203,2,0,0
860269,Rangiri Dambulla International Stadium,2015-07-11,1,Sri Lanka,48,1,144,3,63,4
860269,Rangiri Dambulla International Stadium,2015-07-11,2,Pakistan,51,1,174,3,34,0
860271,Pallekele International Cricket Stadium,2015-07-15,1,Pakistan,44,0,155,5,88,3
860271,Pallekele International Cricket Stadium,2015-07-15,2,Sri Lanka,98,1,154,6,36,1
860273,R Premadasa Stadium,2015-07-19,1,Pakistan,55,0,168,3,93,1
860273,R Premadasa Stadium,2015-07-19,2,Sri Lanka,52,2,120,7,9,1
860275,R Premadasa Stadium,2015-07-22,1,Sri Lanka,48,1,133,3,75,5
860275,R Premadasa Stadium,2015-07-22,2,Pakistan,69,0,181,3,7,0
860277,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2015-07-26,1,Sri Lanka,64,0,185,3,119,1
860277,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2015-07-26,2,Pakistan,52,1,151,9,0,0
868727,Gaddafi Stadium,2015-05-26,1,Pakistan,47,0,216,2,112,1
868729,Gaddafi Stadium,2015-05-29,2,Pakistan,49,1,160,2,60,1
868731,Gaddafi Stadium,2015-05-31,1,Pakistan,52,0,158,5,86,4
870731,Shere Bangla National Stadium,2015-06-18,1,Bangladesh,79,0,166,5,62,5
870731,Shere Bangla National Stadium,2015-06-18,2,India,66,0,131,8,31,2
870733,Shere Bangla National Stadium,2015-06-21,1,India,65,1,114,6,21,3
870733,Shere Bangla National Stadium,2015-06-21,2,Bangladesh,49,1,151,3,0,0
870735,Shere Bangla National Stadium,2015-06-24,1,India,61,1,166,2,90,3
870735,Shere Bangla National Stadium,2015-06-24,2,Bangladesh,65,2,151,6,24,2
885959,Harare Sports Club,2015-07-10,1,India,32,1,133,4,90,1
885965,Harare Sports Club,2015-07-12,1,India,39,0,155,2,77,6
885967,Harare Sports Club,2015-07-14,1,India,36,2,134,2,106,1
894287,Harare Sports Club,2015-08-02,1,New Zealand,40,2,148,1,115,1
894289,Harare Sports Club,2015-08-04,2,New Zealand,46,0,171,0,19,0
894291,Harare Sports Club,2015-08-07,1,New Zealand,44,1,157,3,72,2
895807,Western Australia Cricket Association Ground,2016-01-12,1,India,52,1,164,0,93,2
895807,Western Australia Cricket Association Ground,2016-01-12,2,Australia,40,2,209,0,61,3
895809,"Brisbane Cricket Ground, Woolloongabba",2016-01-15,1,India,47,1,186,1,75,6
895809,"Brisbane Cricket Ground, Woolloongabba",2016-01-15,2,Australia,40,0,199,2,70,1
895811,Melbourne Cricket Ground,2016-01-17,1,India,43,1,164,1,88,4
895811,Melbourne Cricket Ground,2016-01-17,2,Australia,65,1,166,5,65,1
895813,Manuka Oval,2016-01-20,1,Australia,59,0,178,2,111,6
895813,Manuka Oval,2016-01-20,2,India,80,1,202,3,41,6
895815,Sydney Cricket Ground,2016-01-23,1,Australia,61,1,188,4,81,2
895815,Sydney Cricket Ground,2016-01-23,2,India,68,0,186,3,77,1
902641,Sheikh Zayed Stadium,2015-11-11,1,England,46,3,132,4,38,3
902641,Sheikh Zayed Stadium,2015-11-11,2,Pakistan,41,3,147,1,29,0
902643,Sheikh Zayed Stadium,2015-11-13,1,England,51,0,176,2,56,3
902643,Sheikh Zayed Stadium,2015-11-13,2,Pakistan,19,2,133,5,36,3
902645,Sharjah Cricket Stadium,2015-11-17,1,Pakistan,43,0,114,7,51,3
902645,Sharjah Cricket Stadium,2015-11-17,2,England,41,2,160,2,9,0
902647,Dubai International Cricket Stadium,2015-11-20,1,England,51,0,175,3,129,2
902647,Dubai International Cricket Stadium,2015-11-20,2,Pakistan,71,2,200,7,0,1
903593,Green Park,2015-10-11,1,South Africa,48,1,146,2,109,2
903593,Green Park,2015-10-11,2,India,59,1,155,2,84,4
903595,Holkar Cricket Stadium,2015-10-14,1,India,44,1,121,6,82,2
903595,Holkar Cricket Stadium,2015-10-14,2,South Africa,56,2,152,6,17,2
903597,Saurashtra Cricket Association Stadium,2015-10-18,1,South Africa,59,0,151,4,60,3
903597,Saurashtra Cricket Association Stadium,2015-10-18,2,India,40,0,145,2,67,4
903599,"MA Chidambaram Stadium, Chepauk",2015-10-22,1,India,43,2,187,1,69,5
903599,"MA Chidambaram Stadium, Chepauk",2015-10-22,2,South Africa,63,1,137,5,64,3
903601,Wankhede Stadium,2015-10-25,1,South Africa,73,1,221,1,144,3
903601,Wankhede Stadium,2015-10-25,2,India,51,2,173,8,0,0
913621,"The Village, Malahide",2016-06-18,1,Sri Lanka,47,0,246,1,84,7
913623,Trent Bridge,2016-06-21,1,Sri Lanka,59,3,166,3,61,3
913623,Trent Bridge,2016-06-21,2,England,39,4,169,2,78,2
913625,Edgbaston,2016-06-24,1,Sri Lanka,51,2,137,4,66,1
913625,Edgbaston,2016-06-24,2,England,57,0,199,0,0,0
913627,County Ground,2016-06-26,1,Sri Lanka,34,2,152,3,62,4
913627,County Ground,2016-06-26,2,England,16,1,0,0,0,0
913629,Kennington Oval,2016-06-29,1,Sri Lanka,64,1,216,4,25,0
913629,Kennington Oval,2016-06-29,2,England,61,1,244,3,4,0
913631,Sophia Gardens,2016-07-02,1,England,60,0,167,4,97,3
913631,Sophia Gardens,2016-07-02,2,Sri Lanka,41,1,150,6,11,3
913649,"The Village, Malahide",2016-08-18,1,Pakistan,47,1,224,4,66,1
913653,The Rose Bowl,2016-08-24,1,Pakistan,45,1,154,3,61,2
913653,The Rose Bowl,2016-08-24,2,England,66,1,128,2,0,0
913655,Lord's,2016-08-27,1,Pakistan,46,3,141,2,64,5
913655,Lord's,2016-08-27,2,England,39,2,180,2,36,2
913657,Trent Bridge,2016-08-30,1,England,64,1,245,2,135,0
913657,Trent Bridge,2016-08-30,2,Pakistan,83,3,158,6,34,1
913659,Headingley,2016-09-01,1,Pakistan,40,1,137,5,70,2
913659,Headingley,2016-09-01,2,England,52,2,149,3,51,1
913661,Sophia Gardens,2016-09-04,1,England,69,2,175,3,58,4
913661,Sophia Gardens,2016-09-04,2,Pakistan,64,1,192,4,48,1
914207,Hagley Oval,2015-12-26,1,Sri Lanka,29,5,135,3,24,2
914207,Hagley Oval,2015-12-26,2,New Zealand,108,0,83,3,0,0
914209,Hagley Oval,2015-12-28,1,Sri Lanka,40,3,77,7,0,0
914209,Hagley Oval,2015-12-28,2,New Zealand,118,0,0,0,0,0
914211,Saxton Oval,2015-12-31,1,New Zealand,47,1,159,5,70,2
914211,Saxton Oval,2015-12-31,2,Sri Lanka,83,0,162,2,32,0
914213,Saxton Oval,2016-01-02,1,New Zealand,75,3,0,0,0,0
914215,Bay Oval,2016-01-05,1,New Zealand,55,1,157,2,82,2
914215,Bay Oval,2016-01-05,2,Sri Lanka,33,3,183,2,42,5
914227,Basin Reserve,2016-01-25,1,New Zealand,45,2,140,5,95,2
914227,Basin Reserve,2016-01-25,2,Pakistan,33,1,143,5,34,4
914231,Eden Park,2016-02-03,1,New Zealand,71,0,167,6,69,2
914231,Eden Park,2016-02-03,2,Australia,47,6,101,4,0,0
914233,Westpac Stadium,2016-02-06,1,New Zealand,57,1,148,5,76,3
914233,Westpac Stadium,2016-02-06,2,Australia,77,0,166,6,40,0
914235,Seddon Park,2016-02-08,1,New Zealand,84,1,137,3,25,6
914235,Seddon Park,2016-02-08,2,Australia,67,1,117,7,7,2
914265,Eden Park,2016-01-31,1,Pakistan,53,2,205,4,32,4
914265,Eden Park,2016-01-31,2,New Zealand,52,1,198,4,15,2
915777,R Premadasa Stadium,2015-11-01,1,West Indies,29,3,130,5,0,0
915777,R Premadasa Stadium,2015-11-01,2,Sri Lanka,89,1,75,8,0,0
915779,R Premadasa Stadium,2015-11-04,1,West Indies,61,2,153,8,0,0
915779,R Premadasa Stadium,2015-11-04,2,Sri Lanka,67,1,158,1,0,0
915781,Pallekele International Cricket Stadium,2015-11-07,1,West Indies,47,4,159,5,0,0
915781,Pallekele International Cricket Stadium,2015-11-07,2,Sri Lanka,64,1,116,4,0,0
919607,Harare Sports Club,2015-10-01,1,Pakistan,35,3,136,2,88,1
919609,Harare Sports Club,2015-10-03,2,Pakistan,31,3,157,4,68,1
919611,Harare Sports Club,2015-10-05,2,Pakistan,34,0,128,3,0,0
931390,Shere Bangla National Stadium,2015-11-07,1,Bangladesh,39,2,155,2,79,5
931392,Shere Bangla National Stadium,2015-11-09,1,Bangladesh,46,1,142,4,53,4
931394,Shere Bangla National Stadium,2015-11-11,1,Bangladesh,47,0,158,3,71,6
932849,Providence Stadium,2016-06-03,1,South Africa,52,1,118,4,18,5
932849,Providence Stadium,2016-06-03,2,West Indies,34,0,126,5,31,1
932851,Providence Stadium,2016-06-05,1,West Indies,48,1,68,9,0,0
932851,Providence Stadium,2016-06-05,2,Australia,54,1,63,3,0,0
932853,Providence Stadium,2016-06-07,1,South Africa,43,2,100,4,46,3
932853,Providence Stadium,2016-06-07,2,Australia,38,3,104,7,0,0
932855,"Warner Park, Basseterre",2016-06-11,1,Australia,48,1,150,2,90,3
932855,"Warner Park, Basseterre",2016-06-11,2,South Africa,50,1,169,3,33,6
932857,"Warner Park, Basseterre",2016-06-13,1,Australia,40,1,152,1,73,5
932857,"Warner Park, Basseterre",2016-06-13,2,West Indies,74,1,148,2,44,3
932859,"Warner Park, Basseterre",2016-06-15,1,South Africa,52,0,186,2,105,2
932859,"Warner Park, Basseterre",2016-06-15,2,West Indies,74,1,130,9,0,0
932861,"Kensington Oval, Bridgetown",2016-06-19,1,South Africa,8,0,0,0,0,0
932863,"Kensington Oval, Bridgetown",2016-06-21,1,West Indies,36,3,163,0,83,5
932863,"Kensington Oval, Bridgetown",2016-06-21,2,Australia,60,2,150,1,73,1
932865,"Kensington Oval, Bridgetown",2016-06-24,1,West Indies,40,4,185,2,60,4
932865,"Kensington Oval, Bridgetown",2016-06-24,2,South Africa,32,3,121,6,32,1
932867,"Kensington Oval, Bridgetown",2016-06-26,1,Australia,55,1,137,5,78,3
932867,"Kensington Oval, Bridgetown",2016-06-26,2,West Indies,48,0,122,6,42,4
936131,Willowmoore Park,2016-09-25,1,South Africa,69,0,169,3,116,2
936133,Willowmoore Park,2016-09-27,2,Australia,76,1,123,0,0,0
936135,SuperSport Park,2016-09-30,1,Australia,64,1,181,5,49,3
936135,SuperSport Park,2016-09-30,2,South Africa,87,0,208,4,0,0
936137,New Wanderers Stadium,2016-10-02,1,South Africa,66,0,198,2,97,4
936137,New Wanderers Stadium,2016-10-02,2,Australia,54,2,165,8,0,0
936139,Kingsmead,2016-10-05,1,Australia,88,0,182,2,101,4
936139,Kingsmead,2016-10-05,2,South Africa,77,1,207,5,88,0
936141,St George's Park,2016-10-09,1,Australia,30,3,137,7,0,0
936141,St George's Park,2016-10-09,2,South Africa,35,2,133,2,0,0
936143,Newlands,2016-10-12,1,South Africa,52,2,190,2,85,4
936143,Newlands,2016-10-12,2,Australia,60,0,169,4,67,6
936159,St George's Park,2017-01-28,1,Sri Lanka,37,2,113,4,31,4
936159,St George's Park,2017-01-28,2,South Africa,43,0,142,2,0,0
936161,Kingsmead,2017-02-01,1,South Africa,62,1,155,3,90,2
936161,Kingsmead,2017-02-01,2,Sri Lanka,56,2,130,8,0,0
936163,New Wanderers Stadium,2017-02-04,1,Sri Lanka,54,0,109,10,0,0
936163,New Wanderers Stadium,2017-02-04,2,South Africa,52,1,112,2,0,0
936165,Newlands,2017-02-07,1,South Africa,59,1,202,2,106,2
936165,Newlands,2017-02-07,2,Sri Lanka,100,0,172,4,55,6
936167,SuperSport Park,2017-02-10,1,South Africa,71,0,203,3,110,3
936167,SuperSport Park,2017-02-10,2,Sri Lanka,73,4,134,4,89,0
995457,R Premadasa Stadium,2016-08-21,1,Sri Lanka,43,1,120,4,64,3
995457,R Premadasa Stadium,2016-08-21,2,Australia,61,1,141,3,26,3
995459,R Premadasa Stadium,2016-08-24,1,Sri Lanka,59,2,153,3,76,5
995459,R Premadasa Stadium,2016-08-24,2,Australia,42,3,140,3,24,4
995461,Rangiri Dambulla International Stadium,2016-08-28,1,Sri Lanka,53,2,122,5,51,3
995461,Rangiri Dambulla International Stadium,2016-08-28,2,Australia,45,3,147,2,35,3
995463,Rangiri Dambulla International Stadium,2016-08-31,1,Sri Lanka,32,3,129,3,51,4
995463,Rangiri Dambulla International Stadium,2016-08-31,2,Australia,109,3,108,1,0,0
995465,Pallekele International Cricket Stadium,2016-09-04,1,Sri Lanka,58,0,137,9,0,1
995465,Pallekele International Cricket Stadium,2016-09-04,2,Australia,31,2,156,2,12,1
